customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_monthly_spend,tenure_group
4482-ewfmi,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.7,135.2,0,67.6,0-1yr
4648-ypbtm,male,0,no,no,53,yes,yes,dsl,no,yes,yes,yes,no,yes,two year,yes,bank transfer (automatic),73.9,3958.25,0,74.68396226415095,4-6yr
2907-iljbn,female,0,yes,yes,11,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.6,233.9,0,21.263636363636365,0-1yr
6345-fzoqh,male,0,yes,no,69,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.9,1363.45,0,19.76014492753623,4-6yr
3376-bmgfe,female,0,no,no,4,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),70.9,273.0,1,68.25,0-1yr
5997-opvfa,male,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),89.05,6254.45,0,86.86736111111111,4-6yr
3445-hxxgf,male,0,yes,no,58,no,no phone service,dsl,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,45.3,2651.2,1,45.710344827586205,4-6yr
1159-wfsgr,female,0,yes,yes,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,20.4,321.4,0,20.0875,1-2yr
7654-ywjuf,male,0,yes,no,43,yes,no,fiber optic,yes,no,yes,yes,no,no,one year,yes,bank transfer (automatic),84.25,3539.25,0,82.30813953488372,2-4yr
1875-qivme,female,0,yes,no,2,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,104.4,242.8,1,121.4,0-1yr
6727-iotlz,male,0,yes,no,14,yes,no,dsl,no,yes,yes,yes,yes,yes,two year,no,mailed check,81.95,1181.75,0,84.41071428571429,1-2yr
0691-jvsya,female,0,yes,no,53,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,yes,bank transfer (automatic),94.85,5000.2,1,94.3433962264151,4-6yr
5918-vukwp,female,0,no,no,32,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),20.55,654.55,0,20.4546875,2-4yr
1744-jhkys,female,0,yes,no,34,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,24.7,780.2,0,22.947058823529414,2-4yr
2656-fmokz,female,0,no,no,15,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,74.45,1145.7,1,76.38000000000001,1-2yr
2070-fnexe,female,0,no,no,7,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,no,bank transfer (automatic),76.45,503.6,1,71.94285714285715,0-1yr
5947-sgkcl,female,0,yes,yes,15,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),105.35,1559.25,0,103.95,1-2yr
3712-pkxza,male,0,yes,no,61,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card (automatic),20.55,1252.0,0,20.524590163934427,4-6yr
6317-ypkdh,female,0,no,no,1,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),29.95,29.95,1,29.95,0-1yr
6582-oivsp,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,45.3,45.3,0,45.3,0-1yr
9367-wxlch,male,0,no,no,8,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,no,bank transfer (automatic),84.5,662.65,1,82.83125,0-1yr
5524-khnjp,male,0,yes,yes,33,yes,no,dsl,yes,no,yes,no,yes,yes,one year,no,credit card (automatic),74.75,2453.3,0,74.34242424242424,2-4yr
1918-zbfqj,female,0,no,no,13,yes,no,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,79.25,1111.65,1,85.51153846153846,1-2yr
1024-guald,female,0,yes,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,24.8,24.8,1,24.8,0-1yr
4827-usjhp,male,0,no,no,20,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,mailed check,51.8,1023.85,0,51.1925,1-2yr
8167-gjlrn,male,0,no,no,3,no,no phone service,dsl,no,no,no,yes,no,no,month-to-month,no,electronic check,30.4,82.15,0,27.383333333333336,0-1yr
0956-sycwg,female,0,no,no,13,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,19.65,244.8,0,18.83076923076923,1-2yr
8017-uvszu,female,0,yes,no,40,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,no,credit card (automatic),56.6,2379.1,0,59.4775,2-4yr
7100-fqprv,male,0,yes,yes,43,yes,yes,dsl,yes,no,no,yes,no,yes,one year,yes,credit card (automatic),71.9,3173.35,0,73.79883720930232,2-4yr
2472-ovkup,male,0,yes,no,6,yes,no,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,91.0,531.0,1,88.5,0-1yr
2984-rgeya,female,0,yes,yes,69,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.75,1375.4,0,19.933333333333334,4-6yr
9680-niauv,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,no,credit card (automatic),109.7,8129.3,0,112.90694444444445,4-6yr
2146-egvdt,male,0,yes,yes,59,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.3,1192.7,0,20.215254237288136,4-6yr
2604-ijpdu,female,0,yes,no,20,yes,no,fiber optic,yes,yes,no,yes,yes,no,month-to-month,yes,electronic check,96.55,1901.65,0,95.08250000000001,1-2yr
9178-jhuvj,male,0,yes,yes,24,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),24.1,587.4,0,24.474999999999998,1-2yr
6168-ybynp,male,0,no,no,59,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,111.35,6519.75,0,110.5042372881356,4-6yr
7255-ssfbc,male,0,yes,yes,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),112.25,8041.65,0,111.68958333333333,4-6yr
3645-deygf,male,0,no,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.75,20.75,0,20.75,0-1yr
9323-hgfwy,female,0,yes,no,27,yes,no,fiber optic,yes,no,no,yes,yes,yes,one year,yes,credit card (automatic),101.9,2681.15,0,99.30185185185185,2-4yr
8544-goqsh,female,0,no,no,14,yes,no,fiber optic,no,yes,no,yes,no,no,month-to-month,yes,credit card (automatic),80.05,1112.3,0,79.45,1-2yr
3363-dtivd,male,0,yes,yes,71,yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,no,electronic check,105.55,7405.5,0,104.30281690140845,4-6yr
7018-wbjnk,male,0,no,yes,13,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),78.3,1033.95,0,79.53461538461539,1-2yr
9142-kzxop,male,0,no,no,44,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,credit card (automatic),68.85,2958.95,0,67.24886363636364,2-4yr
7674-ytafd,female,0,no,no,33,yes,no,fiber optic,no,yes,no,yes,no,no,one year,yes,bank transfer (automatic),79.95,2684.85,0,81.35909090909091,2-4yr
6348-snfus,male,0,yes,yes,72,no,no phone service,dsl,yes,yes,yes,yes,no,yes,two year,yes,credit card (automatic),55.45,4179.2,0,58.044444444444444,4-6yr
1285-okipp,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,79.9,79.9,1,79.9,0-1yr
7825-ecjrf,female,0,no,no,19,yes,no,fiber optic,yes,no,yes,yes,yes,yes,month-to-month,yes,electronic check,106.6,1934.45,1,101.81315789473685,1-2yr
1347-kttta,male,0,yes,no,64,yes,no,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,credit card (automatic),102.45,6654.1,0,103.9703125,4-6yr
7841-tzdmq,male,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),46.0,84.5,1,42.25,0-1yr
4195-nzgta,female,0,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,25.25,25.25,0,25.25,0-1yr
7157-smcfk,male,0,no,yes,61,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.75,1124.2,0,18.42950819672131,4-6yr
4709-lkhyg,female,0,yes,yes,29,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,20.0,540.05,0,18.622413793103448,2-4yr
2504-dshih,male,0,yes,no,23,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,86.8,1975.85,0,85.90652173913043,1-2yr
0699-ndkjm,female,0,yes,no,57,no,no phone service,dsl,yes,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),58.75,3437.45,0,60.30614035087719,4-6yr
9286-bhdqg,male,0,yes,yes,72,no,no phone service,dsl,yes,yes,yes,yes,no,no,two year,no,credit card (automatic),45.25,3139.8,0,43.608333333333334,4-6yr
0230-wequw,male,0,yes,no,66,no,no phone service,dsl,yes,yes,yes,yes,yes,no,two year,yes,bank transfer (automatic),56.6,3789.2,0,57.41212121212121,4-6yr
2040-ldiwq,male,0,yes,yes,65,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),84.2,5324.5,0,81.91538461538461,4-6yr
6496-jdssb,female,0,no,no,8,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),80.0,624.6,0,78.075,0-1yr
9408-ssnvz,female,0,no,no,4,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.15,268.35,1,67.0875,0-1yr
4443-embna,female,0,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),24.75,1836.9,0,25.871830985915494,4-6yr
6469-mrvet,male,0,yes,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,20.2,20.2,0,20.2,0-1yr
0742-moabm,male,0,yes,no,4,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,mailed check,50.05,179.35,1,44.8375,0-1yr
5961-vusrv,female,0,no,no,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer (automatic),19.35,219.35,0,18.279166666666665,0-1yr
6778-jfcmk,male,0,no,no,24,no,no phone service,dsl,yes,no,no,no,yes,yes,one year,yes,mailed check,50.6,1288.75,0,53.697916666666664,1-2yr
6341-jvqgf,female,0,yes,yes,31,yes,no,dsl,yes,no,yes,yes,yes,yes,one year,yes,mailed check,81.15,2545.75,0,82.12096774193549,2-4yr
2232-dmlxu,female,0,yes,no,1,yes,no,dsl,no,no,no,no,yes,no,month-to-month,no,mailed check,55.2,55.2,1,55.2,0-1yr
4811-jbuvu,male,0,no,no,30,yes,yes,fiber optic,no,no,no,yes,no,yes,month-to-month,yes,credit card (automatic),89.9,2723.15,0,90.77166666666668,2-4yr
0945-tsonx,female,0,yes,yes,47,yes,yes,dsl,yes,yes,no,yes,yes,yes,two year,yes,credit card (automatic),85.3,4107.25,0,87.38829787234043,2-4yr
2651-zcbxv,male,0,no,no,54,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,yes,credit card (automatic),108.0,5760.65,0,106.6787037037037,4-6yr
3316-uwxuy,male,0,no,no,50,yes,no,fiber optic,yes,yes,no,yes,no,yes,month-to-month,yes,credit card (automatic),93.5,4747.5,0,94.95,4-6yr
8937-rdthp,male,0,no,no,1,yes,no,fiber optic,yes,no,no,no,no,yes,month-to-month,yes,mailed check,84.6,84.6,1,84.6,0-1yr
7083-miopc,female,0,no,no,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.25,1566.9,0,21.762500000000003,4-6yr
1984-gpteh,female,0,no,no,29,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,25.15,702.0,0,24.20689655172414,2-4yr
1251-krreg,male,0,no,no,2,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,yes,mailed check,54.4,114.1,1,57.05,0-1yr
0621-jfhol,female,0,no,no,10,no,no phone service,dsl,no,no,no,yes,no,no,two year,yes,mailed check,29.6,299.05,0,29.905,0-1yr
9903-lysab,male,0,yes,no,18,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,73.15,1305.95,0,72.55277777777778,1-2yr
0094-oifmo,female,0,no,no,11,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,95.0,1120.3,1,101.84545454545454,0-1yr
9227-uaqft,male,0,no,no,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.75,284.35,0,17.771875,1-2yr
7301-abvad,female,0,no,no,72,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),86.6,6350.5,0,88.20138888888889,4-6yr
6614-fhdbo,male,0,no,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),109.2,7878.3,0,109.42083333333333,4-6yr
7576-aseju,female,0,yes,yes,41,yes,no,dsl,yes,no,no,yes,yes,yes,one year,yes,credit card (automatic),74.7,3187.65,0,77.74756097560976,2-4yr
9058-hrzsv,female,0,yes,no,65,yes,no,fiber optic,yes,yes,yes,no,no,yes,month-to-month,no,electronic check,94.4,6126.15,0,94.24846153846153,4-6yr
4522-akylr,female,0,no,no,13,yes,no,dsl,no,yes,yes,no,no,no,month-to-month,yes,electronic check,54.8,731.3,0,56.25384615384615,1-2yr
0221-wmxnq,male,0,no,no,4,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,no,electronic check,75.35,273.4,0,68.35,0-1yr
0303-uncip,male,0,no,no,41,yes,yes,dsl,no,no,yes,no,no,yes,one year,no,mailed check,65.0,2531.8,0,61.75121951219513,2-4yr
9947-otfqu,male,0,no,no,15,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,74.4,1074.3,1,71.61999999999999,1-2yr
0322-yinqp,male,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,48.55,48.55,1,48.55,0-1yr
0959-whokv,male,0,no,no,42,yes,yes,fiber optic,yes,yes,yes,no,no,yes,one year,yes,electronic check,99.0,4298.45,0,102.34404761904761,2-4yr
4075-jfpgr,female,0,yes,no,51,yes,no,fiber optic,yes,yes,yes,no,yes,no,one year,yes,electronic check,93.5,4619.55,0,90.57941176470588,4-6yr
4629-nrxkx,female,0,yes,yes,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.4,147.15,1,73.575,0-1yr
9514-jdski,male,0,yes,no,1,no,no phone service,dsl,no,yes,no,no,yes,no,month-to-month,no,electronic check,40.2,40.2,1,40.2,0-1yr
3282-ziszv,male,0,no,yes,32,yes,yes,dsl,no,yes,yes,yes,yes,yes,one year,no,credit card (automatic),83.7,2633.3,0,82.290625,2-4yr
3675-ydupj,male,0,no,no,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.85,193.05,0,19.305,0-1yr
4111-bnxif,female,0,yes,yes,67,no,no phone service,dsl,no,yes,yes,yes,yes,yes,two year,yes,electronic check,59.55,4103.9,0,61.252238805970144,4-6yr
7017-vfhay,female,0,yes,yes,61,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),115.1,7008.15,0,114.88770491803278,4-6yr
6655-lhbyw,male,0,no,no,50,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,no,credit card (automatic),114.35,5791.1,0,115.822,4-6yr
4959-josrx,female,0,yes,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),44.6,80.55,1,40.275,0-1yr
5046-nuhwd,female,0,yes,no,29,no,no phone service,dsl,yes,no,yes,no,no,yes,month-to-month,yes,electronic check,45.0,1228.65,0,42.36724137931035,2-4yr
7273-tefqd,male,0,no,no,3,no,no phone service,dsl,no,no,yes,no,no,yes,month-to-month,yes,electronic check,41.15,132.2,1,44.06666666666666,0-1yr
3606-twkgi,male,0,no,no,13,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,106.9,1364.3,1,104.94615384615385,1-2yr
7529-zdfxi,male,0,yes,no,57,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,89.85,4925.35,0,86.40964912280702,4-6yr
7605-bdwdc,female,0,no,no,31,no,no phone service,dsl,yes,yes,no,yes,no,yes,two year,yes,bank transfer (automatic),49.85,1520.1,0,49.03548387096774,2-4yr
1950-ksvvj,female,0,yes,no,45,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,no,mailed check,113.3,5032.25,0,111.82777777777778,2-4yr
0123-crbrt,female,0,yes,yes,61,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,mailed check,88.1,5526.75,0,90.60245901639344,4-6yr
6292-tosss,male,0,no,no,50,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),24.9,1195.25,0,23.905,4-6yr
3197-arfoy,female,0,no,no,19,yes,no,fiber optic,yes,yes,no,yes,yes,yes,month-to-month,yes,mailed check,105.0,2007.25,0,105.64473684210526,1-2yr
6323-aybrx,male,0,no,no,59,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.35,1099.6,1,18.63728813559322,4-6yr
7014-zzxaw,female,0,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),24.25,1732.95,0,24.40774647887324,4-6yr
4385-gzqxv,female,0,no,no,16,yes,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,94.45,1511.2,1,94.45,1-2yr
7633-mvpuy,male,0,yes,no,57,yes,no,dsl,yes,yes,no,yes,no,no,two year,yes,electronic check,59.75,3450.15,0,60.52894736842106,4-6yr
6366-zgqgl,male,0,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),24.8,24.8,1,24.8,0-1yr
4716-hhkqh,male,0,yes,no,20,yes,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,no,electronic check,107.05,2172.05,0,108.6025,1-2yr
5940-ahuhd,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,70.6,70.6,1,70.6,0-1yr
6432-twqlb,male,0,yes,no,5,yes,yes,fiber optic,no,yes,no,yes,no,no,month-to-month,yes,electronic check,85.4,401.1,1,80.22,0-1yr
4484-glzou,female,0,yes,no,52,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.05,5624.85,1,108.17019230769232,4-6yr
3179-gbrwv,male,0,yes,no,21,yes,no,dsl,yes,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),64.95,1339.8,0,63.8,1-2yr
8645-kwhjo,male,0,no,no,14,no,no phone service,dsl,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,55.0,771.95,0,55.13928571428572,1-2yr
4130-mzlcc,female,0,no,no,5,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),50.55,244.75,0,48.95,0-1yr
0314-tkosi,female,0,no,no,6,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,mailed check,55.15,322.9,0,53.81666666666666,0-1yr
8229-myejz,female,0,no,no,10,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,51.2,498.25,0,49.825,0-1yr
2080-srcde,female,0,no,yes,1,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,25.4,25.4,0,25.4,0-1yr
9577-wjvcq,female,0,no,no,68,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,no,mailed check,54.45,3687.75,0,54.231617647058826,4-6yr
9512-uibfx,male,0,yes,yes,18,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,mailed check,95.15,1779.95,1,98.88611111111112,1-2yr
6202-dyyfx,female,0,no,no,22,yes,yes,fiber optic,no,no,no,no,no,no,one year,yes,credit card (automatic),76.0,1783.6,0,81.07272727272726,1-2yr
3808-hfkde,female,0,no,no,20,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,44.35,927.15,0,46.3575,1-2yr
5583-sxdag,male,0,yes,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.0,70.0,1,70.0,0-1yr
3488-pgmqj,male,0,no,no,8,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,74.5,606.55,1,75.81875,0-1yr
